type,signals,wins,losses,expired,unique_tickers,win_rate,avg_pct,median_pct,avg_days,ev,avg_win,avg_loss,tp,sl,max_hold,rsi7_th,intra_th,ret_field,ret_th,down_th,rsi14_th,price_max,ret5d_th,vol_mult,ret1d_th,gap_th,bb_width_max,bb_pos_th,dist_high_th,rsi14_min,up_days_min
PENNY_CRASH,1863,1001,812,50,864,53.7,1.63,20.0,5.0,1.63,19.49,-19.11,0.2,-0.2,30,,20.0,,,,30.0,3.0,-25.0,,,,,,,,
PENNY_CRASH,1422,759,619,44,691,53.4,1.61,20.0,4.6,1.61,19.64,-19.02,0.2,-0.2,30,,20.0,,,,25.0,5.0,-30.0,,,,,,,,
BB_SQUEEZE,20732,12473,1005,7254,4856,60.2,1.61,0.92,12.6,1.61,4.61,-2.92,0.1,-0.1,15,,,,,,25.0,,,,,,15.0,0.0,,,
BB_SQUEEZE,7107,4375,274,2458,2633,61.6,1.6,0.87,13.4,1.6,4.16,-2.5,0.2,-0.1,15,,,,,,25.0,,,,,,10.0,-0.1,,,
BB_SQUEEZE,12481,8346,223,3912,4410,66.9,1.6,1.13,7.9,1.6,3.81,-2.86,0.08,-0.15,10,,,,,,25.0,,,,,,15.0,-0.1,,,
PENNY_CRASH,1390,663,668,59,803,47.7,1.6,-5.46,5.7,1.6,24.0,-18.82,0.25,-0.2,30,,30.0,,,,25.0,10.0,-25.0,,,,,,,,
BB_SQUEEZE,12481,8235,551,3695,4410,66.0,1.6,1.06,8.2,1.6,3.89,-2.85,0.1,-0.1,10,,,,,,25.0,,,,,,15.0,-0.1,,,
BB_SQUEEZE,7107,4383,266,2458,2633,61.7,1.59,0.87,13.4,1.59,4.12,-2.48,0.15,-0.1,15,,,,,,25.0,,,,,,10.0,-0.1,,,
PENNY_CRASH,4652,2232,2214,206,1449,48.0,1.59,-5.74,6.5,1.59,23.78,-18.88,0.25,-0.2,30,,15.0,,,,30.0,10.0,-30.0,,,,,,,,
PENNY_CRASH,641,340,282,19,347,53.0,1.58,20.0,3.6,1.58,19.91,-19.13,0.2,-0.2,30,,20.0,,,,20.0,10.0,-40.0,,,,,,,,
PENNY_CRASH,3830,2055,1630,145,1368,53.7,1.58,20.0,6.1,1.58,19.31,-18.94,0.2,-0.2,30,,15.0,,,,25.0,10.0,-25.0,,,,,,,,
BB_SQUEEZE,12481,8288,537,3656,4410,66.4,1.58,1.1,7.8,1.58,3.8,-2.83,0.08,-0.1,10,,,,,,25.0,,,,,,15.0,-0.1,,,
RSI_OVERSOLD,13432,7128,4482,1822,3122,53.1,1.58,3.53,6.6,1.58,17.29,-16.19,0.2,-0.2,15,15.0,10.0,ret_5d,-15.0,3.0,,,,,,,,,,,
PENNY_CRASH,4346,2082,2062,202,1504,47.9,1.58,-5.26,6.5,1.58,23.76,-18.81,0.25,-0.2,30,,20.0,,,,30.0,10.0,-25.0,,,,,,,,
BB_SQUEEZE,33909,21905,2509,9495,6897,64.6,1.58,1.53,11.6,1.58,4.54,-3.81,0.08,-0.1,15,,,,,,30.0,,,,,,15.0,-0.1,,,
PENNY_CRASH,892,475,392,25,453,53.3,1.57,20.0,3.9,1.57,19.74,-19.13,0.2,-0.2,30,,20.0,,,,25.0,5.0,-40.0,,,,,,,,
PENNY_CRASH,405,190,201,14,220,46.9,1.56,-11.76,4.0,1.56,24.87,-19.04,0.25,-0.2,30,,20.0,,,,20.0,10.0,-50.0,,,,,,,,
BB_SQUEEZE,7107,4436,103,2568,2633,62.4,1.56,0.95,13.2,1.56,3.96,-2.44,0.1,-0.15,15,,,,,,25.0,,,,,,10.0,-0.1,,,
BB_SQUEEZE,12481,8268,246,3967,4410,66.2,1.55,1.07,8.7,1.55,3.83,-2.93,0.15,-0.15,10,,,,,,25.0,,,,,,15.0,-0.1,,,
PENNY_CRASH,1285,609,628,48,624,47.4,1.55,-7.51,4.7,1.55,24.32,-18.96,0.25,-0.2,30,,20.0,,,,30.0,5.0,-40.0,,,,,,,,
PENNY_CRASH,508,270,228,10,244,53.1,1.54,20.0,3.6,1.54,19.93,-19.32,0.2,-0.2,30,,15.0,,,,20.0,10.0,-50.0,,,,,,,,
PENNY_CRASH,1530,728,740,62,838,47.6,1.53,-5.92,5.4,1.53,24.02,-18.88,0.25,-0.2,30,,30.0,,,,30.0,5.0,-25.0,,,,,,,,
PENNY_CRASH,1118,598,491,29,577,53.5,1.53,20.0,4.8,1.53,19.5,-19.12,0.2,-0.2,30,,20.0,,,,25.0,3.0,-25.0,,,,,,,,
BB_SQUEEZE,12481,8372,145,3964,4410,67.1,1.53,1.12,3.8,1.53,3.48,-2.44,0.1,-0.15,5,,,,,,25.0,,,,,,15.0,-0.1,,,
RSI_OVERSOLD,14283,7580,4634,2069,3376,53.1,1.52,3.17,6.8,1.52,16.95,-15.93,0.2,-0.2,15,15.0,10.0,ret_3d,-10.0,3.0,,,,,,,,,,,
BB_SQUEEZE,12481,8253,258,3970,4410,66.1,1.52,1.06,8.8,1.52,3.82,-2.96,0.2,-0.15,10,,,,,,25.0,,,,,,15.0,-0.1,,,
BB_SQUEEZE,7107,4404,251,2452,2633,62.0,1.52,0.91,13.0,1.52,3.94,-2.44,0.1,-0.1,15,,,,,,25.0,,,,,,10.0,-0.1,,,
BB_SQUEEZE,12481,8338,363,3780,4410,66.8,1.51,1.1,3.8,1.51,3.47,-2.44,0.1,-0.1,5,,,,,,25.0,,,,,,15.0,-0.1,,,
BB_SQUEEZE,12481,8206,572,3703,4410,65.7,1.51,1.04,8.6,1.51,3.8,-2.88,0.15,-0.1,10,,,,,,25.0,,,,,,15.0,-0.1,,,
BB_SQUEEZE,12481,8408,142,3931,4410,67.4,1.51,1.15,3.7,1.51,3.41,-2.43,0.08,-0.15,5,,,,,,25.0,,,,,,15.0,-0.1,,,
BB_SQUEEZE,12481,8354,156,3971,4410,66.9,1.5,1.1,3.9,1.5,3.46,-2.48,0.15,-0.15,5,,,,,,25.0,,,,,,15.0,-0.1,,,
BB_SQUEEZE,20732,12660,416,7656,4856,61.1,1.5,1.05,12.2,1.5,4.33,-2.95,0.08,-0.15,15,,,,,,25.0,,,,,,15.0,0.0,,,
PENNY_CRASH,223,96,118,9,156,43.0,1.5,-20.0,5.0,1.5,28.39,-18.83,0.3,-0.2,30,,30.0,,,,20.0,3.0,-30.0,,,,,,,,
PENNY_CRASH,2928,1561,1268,99,1132,53.3,1.49,20.0,5.5,1.49,19.46,-19.04,0.2,-0.2,30,,15.0,,,,25.0,10.0,-30.0,,,,,,,,
BB_SQUEEZE,12481,8376,354,3751,4410,67.1,1.49,1.13,3.7,1.49,3.4,-2.43,0.08,-0.1,5,,,,,,25.0,,,,,,15.0,-0.1,,,
BB_SQUEEZE,12481,8343,161,3977,4410,66.8,1.49,1.1,4.0,1.49,3.46,-2.5,0.2,-0.15,5,,,,,,25.0,,,,,,15.0,-0.1,,,
BB_SQUEEZE,20732,12566,984,7182,4856,60.6,1.48,0.99,12.0,1.48,4.32,-2.91,0.08,-0.1,15,,,,,,25.0,,,,,,15.0,0.0,,,
BB_SQUEEZE,12481,8193,583,3705,4410,65.6,1.48,1.03,8.7,1.48,3.78,-2.9,0.2,-0.1,10,,,,,,25.0,,,,,,15.0,-0.1,,,
RSI_OVERSOLD,23158,12264,7767,3127,3620,53.0,1.48,3.15,6.7,1.48,17.23,-16.24,0.2,-0.2,15,20.0,10.0,ret_5d,-15.0,3.0,,,,,,,,,,,
PENNY_CRASH,254,110,132,12,178,43.3,1.48,-20.0,5.8,1.48,28.05,-18.82,0.3,-0.2,30,,30.0,,,,20.0,3.0,-25.0,,,,,,,,
PENNY_CRASH,298,112,179,7,194,37.6,1.48,-20.0,4.9,1.48,36.11,-19.37,0.4,-0.2,30,,30.0,,,,30.0,3.0,-50.0,,,,,,,,
BB_SQUEEZE,12481,8320,375,3786,4410,66.7,1.47,1.09,3.9,1.47,3.44,-2.46,0.15,-0.1,5,,,,,,25.0,,,,,,15.0,-0.1,,,
BB_SQUEEZE,7107,4461,99,2547,2633,62.8,1.46,0.99,12.7,1.46,3.76,-2.42,0.08,-0.15,15,,,,,,25.0,,,,,,10.0,-0.1,,,
PENNY_CRASH,781,372,383,26,499,47.6,1.46,-5.5,4.6,1.46,23.92,-18.98,0.25,-0.2,30,,30.0,,,,30.0,3.0,-30.0,,,,,,,,
BB_SQUEEZE,12481,8310,380,3791,4410,66.6,1.46,1.08,3.9,1.46,3.43,-2.47,0.2,-0.1,5,,,,,,25.0,,,,,,15.0,-0.1,,,
PENNY_CRASH,416,180,225,11,191,43.3,1.45,-20.0,5.3,1.45,28.53,-19.22,0.3,-0.2,30,,15.0,,,,25.0,3.0,-50.0,,,,,,,,
PENNY_CRASH,402,173,209,20,271,43.0,1.44,-20.0,5.6,1.44,28.18,-18.76,0.3,-0.2,30,,30.0,,,,20.0,10.0,-40.0,,,,,,,,
PENNY_CRASH,115,54,59,2,80,47.0,1.44,-20.0,2.6,1.44,25.0,-19.42,0.25,-0.2,30,,30.0,,,,20.0,3.0,-50.0,,,,,,,,
PENNY_CRASH,3296,1565,1601,130,1262,47.5,1.44,-7.82,5.6,1.44,24.03,-18.98,0.25,-0.2,30,,20.0,,,,30.0,10.0,-30.0,,,,,,,,
PENNY_CRASH,1195,564,581,50,708,47.2,1.43,-7.13,5.1,1.43,24.1,-18.84,0.25,-0.2,30,,30.0,,,,25.0,10.0,-30.0,,,,,,,,
BB_SQUEEZE,7107,4433,242,2432,2633,62.4,1.43,0.96,12.6,1.43,3.75,-2.41,0.08,-0.1,15,,,,,,25.0,,,,,,10.0,-0.1,,,
RSI_OVERSOLD,10425,5473,3708,1244,2634,52.5,1.43,3.59,5.9,1.43,17.85,-16.72,0.2,-0.2,15,15.0,10.0,ret_5d,-20.0,3.0,,,,,,,,,,,
PENNY_CRASH,552,293,246,13,301,53.1,1.43,20.0,3.4,1.43,19.66,-19.2,0.2,-0.2,30,,20.0,,,,25.0,3.0,-40.0,,,,,,,,
RSI_OVERSOLD,16853,8874,6023,1956,3053,52.7,1.42,3.52,6.0,1.42,17.81,-16.82,0.2,-0.2,15,20.0,10.0,ret_5d,-20.0,3.0,,,,,,,,,,,
RSI_OVERSOLD,7441,3889,2549,1003,2271,52.3,1.42,2.72,6.5,1.42,17.56,-16.25,0.2,-0.2,15,15.0,10.0,ret_5d,-15.0,5.0,,,,,,,,,,,
PENNY_CRASH,2987,1584,1306,97,1168,53.0,1.42,20.0,5.1,1.42,19.53,-19.03,0.2,-0.2,30,,20.0,,,,30.0,5.0,-25.0,,,,,,,,
RSI_OVERSOLD,11520,6034,3934,1552,2687,52.4,1.41,2.72,6.6,1.41,17.5,-16.27,0.2,-0.2,15,20.0,10.0,ret_5d,-15.0,5.0,,,,,,,,,,,
PENNY_CRASH,2484,1172,1208,104,911,47.2,1.41,-8.31,5.5,1.41,24.17,-18.93,0.25,-0.2,30,,15.0,,,,30.0,10.0,-40.0,,,,,,,,
PENNY_CRASH,1727,911,757,59,709,52.8,1.4,20.0,4.5,1.4,19.65,-18.98,0.2,-0.2,30,,15.0,,,,30.0,5.0,-40.0,,,,,,,,
PENNY_CRASH,552,261,271,20,301,47.3,1.4,-6.8,4.7,1.4,24.03,-18.9,0.25,-0.2,30,,20.0,,,,25.0,3.0,-40.0,,,,,,,,
RSI_OVERSOLD,10778,5679,3728,1371,2841,52.7,1.4,3.21,6.2,1.4,17.44,-16.47,0.2,-0.2,15,15.0,10.0,ret_3d,-15.0,3.0,,,,,,,,,,,
PENNY_CRASH,359,155,194,10,224,43.2,1.39,-20.0,4.1,1.39,28.5,-19.21,0.3,-0.2,30,,30.0,,,,25.0,5.0,-50.0,,,,,,,,
PENNY_CRASH,948,500,416,32,580,52.7,1.39,20.0,4.5,1.39,19.63,-18.96,0.2,-0.2,30,,30.0,,,,25.0,5.0,-25.0,,,,,,,,
RSI_OVERSOLD,25869,13684,8385,3800,4035,52.9,1.39,2.86,7.1,1.39,16.79,-15.89,0.2,-0.2,15,20.0,10.0,ret_3d,-10.0,3.0,,,,,,,,,,,
PENNY_CRASH,804,379,396,29,485,47.1,1.39,-7.78,4.2,1.39,24.19,-18.94,0.25,-0.2,30,,30.0,,,,30.0,5.0,-40.0,,,,,,,,
BB_SQUEEZE,12481,8571,202,3708,4410,68.7,1.39,1.45,6.7,1.39,3.3,-2.8,0.05,-0.15,10,,,,,,25.0,,,,,,15.0,-0.1,,,
RSI_OVERSOLD,7353,3846,2493,1014,2326,52.3,1.38,2.72,6.6,1.38,17.37,-16.17,0.2,-0.2,15,15.0,10.0,ret_3d,-10.0,5.0,,,,,,,,,,,
BB_SQUEEZE,73503,44649,2917,25937,8504,60.7,1.38,0.98,13.4,1.38,5.01,-4.22,0.2,-0.15,15,,,,,,35.0,,,,,,15.0,-0.1,,,
PENNY_CRASH,6451,3421,2775,255,1746,53.0,1.38,20.0,6.1,1.38,19.34,-18.9,0.2,-0.2,30,,15.0,,,,30.0,10.0,-25.0,,,,,,,,
PENNY_CRASH,593,314,263,16,393,53.0,1.38,20.0,4.1,1.38,19.6,-19.14,0.2,-0.2,30,,30.0,,,,25.0,3.0,-25.0,,,,,,,,
RSI_OVERSOLD,18597,9817,6420,2360,3400,52.8,1.38,3.18,6.4,1.38,17.37,-16.5,0.2,-0.2,15,20.0,10.0,ret_3d,-15.0,3.0,,,,,,,,,,,
PENNY_CRASH,172,91,79,2,98,52.9,1.37,20.0,2.5,1.37,20.0,-19.57,0.2,-0.2,30,,20.0,,,,20.0,3.0,-50.0,,,,,,,,
RSI_OVERSOLD,11523,6054,3770,1699,3169,52.5,1.37,2.56,6.8,1.37,17.0,-15.93,0.2,-0.2,15,15.0,10.0,ret_1d,-5.0,3.0,,,,,,,,,,,
PENNY_CRASH,1154,496,614,44,649,43.0,1.37,-20.0,5.1,1.37,28.36,-18.98,0.3,-0.2,30,,30.0,,,,30.0,10.0,-40.0,,,,,,,,
PENNY_CRASH,1038,626,386,26,507,60.3,1.36,15.0,4.2,1.36,14.87,-19.16,0.15,-0.2,30,,15.0,,,,20.0,5.0,-25.0,,,,,,,,
BB_SQUEEZE,73503,44756,2886,25861,8504,60.9,1.36,1.0,13.3,1.36,4.94,-4.21,0.15,-0.15,15,,,,,,35.0,,,,,,15.0,-0.1,,,
PENNY_CRASH,1415,748,630,37,702,52.9,1.36,20.0,4.3,1.36,19.63,-19.12,0.2,-0.2,30,,20.0,,,,30.0,3.0,-30.0,,,,,,,,
BB_SQUEEZE,12481,8511,492,3478,4410,68.2,1.36,1.4,6.6,1.36,3.3,-2.78,0.05,-0.1,10,,,,,,25.0,,,,,,15.0,-0.1,,,
PENNY_CRASH,553,333,207,13,274,60.2,1.36,15.0,3.2,1.36,14.94,-19.18,0.15,-0.2,30,,15.0,,,,20.0,5.0,-40.0,,,,,,,,
PENNY_CRASH,1269,598,624,47,711,47.1,1.36,-8.92,4.7,1.36,24.16,-18.95,0.25,-0.2,30,,30.0,,,,30.0,5.0,-30.0,,,,,,,,
RSI_OVERSOLD,7967,4169,2868,930,2272,52.3,1.36,3.34,5.9,1.36,17.9,-16.79,0.2,-0.2,15,20.0,10.0,ret_3d,-15.0,5.0,,,,,,,,,,,
PENNY_CRASH,955,411,507,37,398,43.0,1.35,-20.0,5.5,1.35,28.36,-19.05,0.3,-0.2,30,,15.0,,,,30.0,5.0,-50.0,,,,,,,,
BB_SQUEEZE,64744,39026,1692,24026,7363,60.3,1.35,0.85,13.5,1.35,4.54,-3.49,0.2,-0.15,15,,,,,,30.0,,,,,,15.0,0.0,,,
BB_SQUEEZE,64744,39087,1674,23983,7363,60.4,1.34,0.86,13.4,1.34,4.5,-3.48,0.15,-0.15,15,,,,,,30.0,,,,,,15.0,0.0,,,
BB_SQUEEZE,33909,23181,918,9810,6897,68.4,1.34,2.31,10.0,1.34,3.72,-3.8,0.05,-0.15,15,,,,,,30.0,,,,,,15.0,-0.1,,,
BB_SQUEEZE,20084,12411,318,7355,5043,61.8,1.34,0.79,13.6,1.34,3.86,-2.73,0.2,-0.15,15,,,,,,30.0,,,,,,10.0,-0.1,,,
BB_SQUEEZE,20084,12426,308,7350,5043,61.9,1.33,0.8,13.6,1.33,3.82,-2.72,0.15,-0.15,15,,,,,,30.0,,,,,,10.0,-0.1,,,
PENNY_CRASH,897,474,399,24,478,52.8,1.33,20.0,4.4,1.33,19.56,-19.1,0.2,-0.2,30,,20.0,,,,25.0,3.0,-30.0,,,,,,,,
RSI_OVERSOLD,9039,4709,3268,1062,2303,52.1,1.33,3.21,6.0,1.33,18.02,-16.81,0.2,-0.2,15,20.0,10.0,ret_5d,-20.0,5.0,,,,,,,,,,,
PENNY_CRASH,815,428,360,27,501,52.5,1.33,20.0,4.0,1.33,19.69,-18.98,0.2,-0.2,30,,30.0,,,,25.0,5.0,-30.0,,,,,,,,
RSI_OVERSOLD,11326,5914,3861,1551,2755,52.2,1.32,2.57,6.7,1.32,17.35,-16.21,0.2,-0.2,15,20.0,10.0,ret_3d,-10.0,5.0,,,,,,,,,,,
PENNY_CRASH,400,211,178,11,274,52.8,1.32,20.0,4.0,1.32,19.75,-19.25,0.2,-0.2,30,,30.0,,,,20.0,5.0,-25.0,,,,,,,,
BB_SQUEEZE,73503,43970,7057,22476,8504,59.8,1.31,0.9,13.0,1.31,4.98,-4.16,0.2,-0.1,15,,,,,,35.0,,,,,,15.0,-0.1,,,
PENNY_CRASH,733,270,439,24,355,36.8,1.31,-20.0,5.8,1.31,36.53,-19.23,0.4,-0.2,30,,20.0,,,,30.0,5.0,-50.0,,,,,,,,
BB_SQUEEZE,64744,38665,4242,21837,7363,59.7,1.31,0.81,13.2,1.31,4.53,-3.45,0.2,-0.1,15,,,,,,30.0,,,,,,15.0,0.0,,,
BB_SQUEEZE,64744,38723,4210,21811,7363,59.8,1.3,0.82,13.1,1.3,4.48,-3.44,0.15,-0.1,15,,,,,,30.0,,,,,,15.0,0.0,,,
PENNY_CRASH,675,317,335,23,297,47.0,1.3,-9.51,4.8,1.3,24.31,-19.07,0.25,-0.2,30,,15.0,,,,25.0,5.0,-50.0,,,,,,,,
RSI_OVERSOLD,5847,3048,1967,832,2222,52.1,1.3,2.26,6.6,1.3,17.26,-16.07,0.2,-0.2,15,15.0,10.0,ret_1d,-5.0,5.0,,,,,,,,,,,
BB_SQUEEZE,20084,12321,829,6934,5043,61.3,1.29,0.76,13.4,1.29,3.83,-2.75,0.2,-0.1,15,,,,,,30.0,,,,,,10.0,-0.1,,,
PENNY_CRASH,2270,1195,1010,65,968,52.6,1.29,20.0,4.4,1.29,19.66,-19.13,0.2,-0.2,30,,20.0,,,,30.0,5.0,-30.0,,,,,,,,
BB_SQUEEZE,73503,44067,7008,22428,8504,60.0,1.29,0.91,12.8,1.29,4.92,-4.16,0.15,-0.1,15,,,,,,35.0,,,,,,15.0,-0.1,,,
PENNY_CRASH,697,256,419,22,386,36.7,1.29,-20.0,5.1,1.29,36.6,-19.21,0.4,-0.2,30,,30.0,,,,30.0,10.0,-50.0,,,,,,,,
BB_SQUEEZE,73503,45204,2788,25511,8504,61.5,1.28,1.09,12.6,1.28,4.69,-4.18,0.1,-0.15,15,,,,,,35.0,,,,,,15.0,-0.1,,,
PENNY_CRASH,1305,611,643,51,638,46.8,1.28,-10.86,5.1,1.28,24.27,-18.97,0.25,-0.2,30,,20.0,,,,25.0,10.0,-40.0,,,,,,,,
RSI_OVERSOLD,6320,3297,2442,581,1829,52.2,1.28,4.03,5.2,1.28,18.5,-17.5,0.2,-0.2,15,20.0,10.0,ret_5d,-25.0,5.0,,,,,,,,,,,
BB_SQUEEZE,20084,12335,820,6929,5043,61.4,1.28,0.77,13.4,1.28,3.8,-2.74,0.15,-0.1,15,,,,,,30.0,,,,,,10.0,-0.1,,,
RSI_OVERSOLD,5404,2806,1945,653,1905,51.9,1.28,2.83,5.9,1.28,17.92,-16.68,0.2,-0.2,15,15.0,10.0,ret_3d,-15.0,5.0,,,,,,,,,,,
BB_SQUEEZE,33909,22908,2272,8729,6897,67.6,1.28,2.19,9.7,1.28,3.72,-3.78,0.05,-0.1,15,,,,,,30.0,,,,,,15.0,-0.1,,,
BB_SQUEEZE,20084,12465,291,7328,5043,62.1,1.27,0.82,13.3,1.27,3.69,-2.69,0.1,-0.15,15,,,,,,30.0,,,,,,10.0,-0.1,,,
PENNY_CRASH,270,114,146,10,181,42.2,1.27,-20.0,4.5,1.27,29.03,-19.01,0.3,-0.2,30,,30.0,,,,20.0,10.0,-50.0,,,,,,,,
RSI_OVERSOLD,21089,11078,6936,3075,3837,52.5,1.26,2.44,6.8,1.26,16.85,-15.98,0.2,-0.2,15,15.0,10.0,ret_3d,-10.0,0.0,,,,,,,,,,,
PENNY_CRASH,187,98,86,3,127,52.4,1.25,20.0,2.5,1.25,20.0,-19.4,0.2,-0.2,30,,30.0,,,,20.0,5.0,-50.0,,,,,,,,
BB_SQUEEZE,64744,39306,1625,23813,7363,60.7,1.25,0.9,12.8,1.25,4.3,-3.46,0.1,-0.15,15,,,,,,30.0,,,,,,15.0,0.0,,,
BB_SQUEEZE,29433,16188,529,12716,4973,55.0,1.25,0.4,13.6,1.25,4.55,-2.78,0.2,-0.15,15,,,,,,25.0,,,,,,15.0,0.1,,,
BB_SQUEEZE,12481,8527,131,3823,4410,68.3,1.25,1.25,3.3,1.25,2.94,-2.38,0.05,-0.15,5,,,,,,25.0,,,,,,15.0,-0.1,,,
BB_SQUEEZE,29433,16084,1243,12106,4973,54.6,1.24,0.37,13.4,1.24,4.53,-2.74,0.2,-0.1,15,,,,,,25.0,,,,,,15.0,0.1,,,
RSI_OVERSOLD,6073,3135,2202,736,1935,51.6,1.24,2.72,5.9,1.24,18.07,-16.72,0.2,-0.2,15,15.0,10.0,ret_5d,-20.0,5.0,,,,,,,,,,,
BB_SQUEEZE,12481,8495,331,3655,4410,68.1,1.24,1.23,3.3,1.24,2.93,-2.39,0.05,-0.1,5,,,,,,25.0,,,,,,15.0,-0.1,,,
RSI_OVERSOLD,20900,10940,7121,2839,3556,52.3,1.24,2.46,6.5,1.24,17.2,-16.28,0.2,-0.2,15,15.0,10.0,ret_5d,-15.0,0.0,,,,,,,,,,,
PENNY_CRASH,2625,1384,1151,90,1142,52.7,1.24,20.0,5.3,1.24,19.42,-19.04,0.2,-0.2,30,,20.0,,,,25.0,10.0,-25.0,,,,,,,,
BB_SQUEEZE,29433,16211,516,12706,4973,55.1,1.24,0.4,13.5,1.24,4.52,-2.77,0.15,-0.15,15,,,,,,25.0,,,,,,15.0,0.1,,,
PENNY_CRASH,1353,500,793,60,517,37.0,1.23,-20.0,6.9,1.23,35.78,-19.02,0.4,-0.2,30,,15.0,,,,30.0,10.0,-50.0,,,,,,,,
RSI_OVERSOLD,7460,3895,2768,797,2250,52.2,1.23,3.51,5.5,1.23,17.99,-17.07,0.2,-0.2,15,15.0,15.0,ret_3d,-10.0,3.0,,,,,,,,,,,
BB_SQUEEZE,29433,16106,1229,12098,4973,54.7,1.23,0.38,13.3,1.23,4.5,-2.73,0.15,-0.1,15,,,,,,25.0,,,,,,15.0,0.1,,,
RSI_OVERSOLD,13432,7005,3852,2575,3122,52.2,1.23,1.4,5.1,1.23,15.97,-14.84,0.2,-0.2,10,15.0,10.0,ret_5d,-15.0,3.0,,,,,,,,,,,
BB_SQUEEZE,20084,12379,795,6910,5043,61.6,1.23,0.79,13.1,1.23,3.68,-2.72,0.1,-0.1,15,,,,,,30.0,,,,,,10.0,-0.1,,,
RSI_OVERSOLD,20762,10861,6774,3127,3778,52.3,1.23,2.23,7.0,1.23,16.81,-15.86,0.2,-0.2,15,20.0,10.0,ret_1d,-5.0,3.0,,,,,,,,,,,
RSI_OVERSOLD,8999,4687,3039,1273,2667,52.1,1.23,2.22,6.8,1.23,17.19,-16.11,0.2,-0.2,15,20.0,10.0,ret_1d,-5.0,5.0,,,,,,,,,,,
PENNY_CRASH,496,233,247,16,337,47.0,1.22,-11.02,4.0,1.22,24.05,-19.01,0.25,-0.2,30,,30.0,,,,30.0,3.0,-40.0,,,,,,,,
RSI_OVERSOLD,7269,3788,2724,757,2188,52.1,1.22,3.44,5.4,1.22,18.12,-17.16,0.2,-0.2,15,15.0,15.0,ret_5d,-15.0,3.0,,,,,,,,,,,
PENNY_CRASH,560,292,249,19,355,52.1,1.22,20.0,3.6,1.22,19.73,-18.94,0.2,-0.2,30,,30.0,,,,25.0,5.0,-40.0,,,,,,,,
BB_SQUEEZE,64744,38939,4125,21680,7363,60.1,1.22,0.86,12.6,1.22,4.29,-3.43,0.1,-0.1,15,,,,,,30.0,,,,,,15.0,0.0,,,
RSI_OVERSOLD,11960,6236,4463,1261,2653,52.1,1.21,3.18,5.5,1.21,18.05,-17.15,0.2,-0.2,15,20.0,15.0,ret_5d,-15.0,3.0,,,,,,,,,,,
RSI_OVERSOLD,4791,2501,1868,422,1652,52.2,1.21,4.22,5.0,1.21,18.48,-17.65,0.2,-0.2,15,20.0,10.0,ret_3d,-20.0,5.0,,,,,,,,,,,
PENNY_CRASH,1112,584,488,40,595,52.5,1.21,20.0,5.0,1.21,19.49,-19.02,0.2,-0.2,30,,20.0,,,,20.0,10.0,-25.0,,,,,,,,
PENNY_CRASH,2557,1531,960,66,995,59.9,1.21,15.0,4.4,1.21,14.84,-19.12,0.15,-0.2,30,,15.0,,,,25.0,5.0,-25.0,,,,,,,,
RSI_OVERSOLD,6355,3309,2448,598,1993,52.1,1.21,3.87,5.0,1.21,18.4,-17.46,0.2,-0.2,15,15.0,15.0,ret_5d,-20.0,3.0,,,,,,,,,,,
PENNY_CRASH,511,269,229,13,342,52.6,1.21,20.0,3.7,1.21,19.54,-19.17,0.2,-0.2,30,,30.0,,,,25.0,3.0,-30.0,,,,,,,,
PENNY_CRASH,350,182,158,10,236,52.0,1.2,20.0,3.3,1.2,20.0,-19.18,0.2,-0.2,30,,30.0,,,,20.0,5.0,-30.0,,,,,,,,
BB_SQUEEZE,33909,21279,753,11877,6897,62.8,1.2,0.92,8.4,1.2,3.85,-3.27,0.1,-0.15,10,,,,,,30.0,,,,,,15.0,-0.1,,,
BB_SQUEEZE,20084,12521,285,7278,5043,62.3,1.2,0.84,12.9,1.2,3.55,-2.68,0.08,-0.15,15,,,,,,30.0,,,,,,10.0,-0.1,,,
BB_SQUEEZE,73503,44503,6831,22169,8504,60.5,1.2,0.99,12.2,1.2,4.68,-4.13,0.1,-0.1,15,,,,,,35.0,,,,,,15.0,-0.1,,,
PENNY_CRASH,2219,1040,1087,92,1102,46.9,1.2,-8.92,5.5,1.2,23.96,-18.88,0.25,-0.2,30,,30.0,,,,30.0,10.0,-25.0,,,,,,,,
RSI_OVERSOLD,40084,20909,13621,5554,4110,52.2,1.2,2.3,6.7,1.2,17.19,-16.24,0.2,-0.2,15,20.0,10.0,ret_5d,-15.0,0.0,,,,,,,,,,,
BB_SQUEEZE,73503,45780,2704,25019,8504,62.3,1.2,1.2,12.0,1.2,4.44,-4.16,0.08,-0.15,15,,,,,,35.0,,,,,,15.0,-0.1,,,
PENNY_CRASH,910,476,404,30,490,52.3,1.19,20.0,4.3,1.19,19.66,-19.08,0.2,-0.2,30,,20.0,,,,20.0,10.0,-30.0,,,,,,,,
BB_SQUEEZE,20732,13087,375,7270,4856,63.1,1.19,1.43,10.5,1.19,3.57,-2.89,0.05,-0.15,15,,,,,,25.0,,,,,,15.0,0.0,,,
RSI_OVERSOLD,6564,3418,2493,653,2077,52.1,1.19,3.54,5.2,1.19,18.2,-17.29,0.2,-0.2,15,15.0,15.0,ret_3d,-15.0,3.0,,,,,,,,,,,
BB_SQUEEZE,33909,21434,732,11743,6897,63.2,1.19,0.97,8.0,1.19,3.78,-3.25,0.08,-0.15,10,,,,,,30.0,,,,,,15.0,-0.1,,,
